,a_x_mean,a_y_mean,a_z_mean,a_x_median,a_y_median,a_z_median,a_x_max,a_y_max,a_z_max,a_x_min,a_y_min,a_z_min,a_x_diff,a_y_diff,a_z_diff,g_x_mean,g_y_mean,g_z_mean,g_x_median,g_y_median,g_z_median,g_x_max,g_y_max,g_z_max,g_x_min,g_y_min,g_z_min,g_x_diff,g_y_diff,g_z_diff,o_x_mean,o_y_mean,o_z_mean,o_x_median,o_y_median,o_z_median,o_x_max,o_y_max,o_z_max,o_x_min,o_y_min,o_z_min,o_x_diff,o_y_diff,o_z_diff,fallen
10,-3.9461928934010166,-2.496446700507613,4.308629441624365,-1.0,-3.9,4.9,18.1,17.2,37.0,-37.5,-37.8,-27.0,55.6,55.0,64.0,-0.05329949238578669,-0.007106598984771511,-0.04010152284263956,0.0,-0.1,-0.0,6.0,10.0,3.7,-11.2,-6.9,-10.0,17.2,16.9,13.7,0.3223350253807108,-0.040101522842639584,-0.4908629441624395,0.4,0.0,-0.4,0.7,0.3,-0.2,-0.4,-0.4,-0.7,1.1,0.7,0.49999999999999994,1
11,2.8732758620689576,-1.3382183908046013,7.521551724137916,1.4,-3.5,9.0,39.2,29.8,38.9,-39.0,-38.3,-39.1,78.2,68.1,78.0,-0.018338108882521457,0.04383954154727794,0.17392550143266472,0.0,0.0,-0.0,5.5,8.5,7.5,-4.6,-6.0,-7.4,10.1,14.5,14.9,0.17643678160919596,0.05229885057471262,0.23160919540229957,0.2,-0.0,0.4,0.5,0.4,0.7,-0.2,-0.2,-0.9,0.7,0.6000000000000001,1.6,1
12,-4.168724279835384,-1.703292181069959,6.782304526748972,-1.9,-3.1,8.2,31.5,38.9,31.0,-38.8,-25.7,-26.0,70.3,64.6,57.0,-0.06255144032921818,-0.08189300411522635,0.026337448559670726,0.0,-0.0,0.0,18.4,5.7,8.3,-9.9,-4.7,-8.0,28.299999999999997,10.4,16.3,-0.1759336099585063,-0.14896265560165992,0.887966804979255,-0.1,-0.2,0.9,0.2,0.3,1.0,-0.7,-0.6,0.7,0.8999999999999999,0.8999999999999999,0.30000000000000004,1
13,-4.284632516703787,-0.15612472160356508,-0.047884187082404425,-1.6,0.4,1.7,35.4,37.9,21.9,-38.8,-29.6,-34.6,74.19999999999999,67.5,56.5,-0.06971046770601343,-0.020267260579064684,0.030512249443207115,-0.0,-0.0,0.0,8.3,6.3,3.9,-6.2,-4.9,-5.5,14.5,11.2,9.4,0.1868596881959924,-0.5314031180400889,-0.08040089086859652,0.2,-0.5,-0.0,0.5,0.0,0.4,-0.3,-1.0,-0.6,0.8,1.0,1.0,1
14,-2.308358208955217,-2.6767164179104457,-1.7140298507462688,0.6,-2.3,-1.9,23.5,8.6,39.2,-38.8,-27.7,-28.1,62.3,36.3,67.30000000000001,-0.07582089552238805,-0.01611940298507465,-0.0755223880597015,0.0,0.0,-0.0,7.5,2.8,2.3,-19.3,-14.9,-10.2,26.8,17.7,12.5,-0.4692537313432852,0.461492537313432,-0.04119402985074632,-0.4,0.5,-0.1,0.3,0.8,0.4,-0.8,-0.1,-0.7,1.1,0.9,1.1,1
15,-1.7722543352601174,1.1202312138728323,-4.827745664739884,1.4,3.4,-7.9,34.9,18.4,37.4,-38.6,-37.0,-30.3,73.5,55.4,67.7,-0.13362318840579734,0.06811594202898548,-0.2092753623188404,-0.0,0.0,-0.0,7.4,6.6,7.1,-16.3,-4.2,-10.1,23.700000000000003,10.8,17.2,-0.5217391304347828,0.4399999999999988,-0.11826086956521766,-0.6,0.6,-0.1,0.3,1.0,0.2,-1.0,-0.2,-0.9,1.3,1.2,1.1,1
16,-6.349308755760368,1.5534562211981566,2.2271889400921663,-7.4,0.5,1.8,8.6,38.8,34.4,-34.5,-14.1,-18.6,43.1,52.9,53.0,-0.2589861751152076,-0.09078341013824888,0.2092165898617512,-0.1,0.0,-0.0,9.1,3.8,3.8,-6.0,-4.7,-6.4,15.1,8.5,10.2,-0.4428571428571439,-0.2760368663594471,0.44193548387096776,-0.4,-0.3,0.4,-0.0,0.3,0.9,-0.7,-0.7,0.0,0.7,1.0,0.9,1
17,-4.751660516605169,4.106273062730628,0.9793357933579331,-2.9,3.5,-0.7,13.8,32.4,37.3,-38.9,-20.7,-13.5,52.7,53.099999999999994,50.8,-0.12169117647058814,-0.02022058823529403,0.21985294117647058,-0.1,-0.0,0.0,6.4,5.0,9.3,-10.6,-6.7,-3.3,17.0,11.7,12.600000000000001,0.4483394833948335,0.28597785977859613,-0.28118081180811666,0.4,0.2,-0.1,0.8,0.7,0.3,-0.2,-0.1,-0.9,1.0,0.7999999999999999,1.2,1
18,-0.6412532637075768,-2.7060052219321133,-0.7067885117493465,0.8,-4.4,1.5,19.1,8.7,16.9,-38.8,-39.2,-28.5,57.9,47.900000000000006,45.4,0.005483028720626706,-0.007049608355091349,-0.11279373368146207,0.0,0.0,-0.0,8.4,6.9,6.2,-17.6,-7.3,-6.8,26.0,14.2,13.0,0.5191489361702141,0.24920212765957434,-0.18989361702127594,0.5,0.1,0.0,1.0,0.6,0.4,-0.1,-0.2,-0.9,1.1,0.8,1.3,1
19,-5.902167182662538,0.27770897832817243,5.360061919504652,-4.5,-0.4,5.4,18.6,30.3,39.1,-38.6,-31.0,-11.9,57.2,61.3,51.0,0.00402476780185755,-0.027244582043343627,0.17399380804953574,0.0,-0.0,-0.0,9.0,5.3,6.5,-7.6,-3.4,-2.9,16.6,8.7,9.4,0.2303405572755421,0.2046439628482983,-0.5668730650154797,0.2,0.2,-0.5,0.6,0.6,-0.3,-0.1,-0.6,-1.0,0.7,1.2,0.7,1
20,-5.041065830720996,3.048275862068965,4.873667711598742,-5.0,5.5,4.2,8.9,25.6,31.5,-28.2,-12.9,-5.0,37.1,38.5,36.5,-0.08213166144200622,-0.1300940438871473,0.17648902821316603,0.0,0.0,0.0,6.9,1.5,6.7,-3.8,-6.2,-4.1,10.7,7.7,10.8,0.3128526645768014,0.25830721003134854,-0.25987460815046765,0.4,0.2,-0.1,0.6,0.6,0.4,-0.1,0.0,-1.0,0.7,0.6,1.4,1
21,-1.219047619047612,-1.271164021164019,-4.56031746031746,1.5,-0.9,-4.1,16.0,6.5,39.2,-34.1,-33.9,-29.4,50.1,40.4,68.6,-0.07433862433862427,-0.03015873015873016,-0.003174603174603271,-0.0,0.0,-0.0,6.5,2.7,5.3,-10.7,-8.0,-8.3,17.2,10.7,13.600000000000001,0.7580901856763935,-0.1586206896551714,-0.11114058355437698,0.8,-0.2,0.0,1.0,0.4,0.3,-0.3,-0.5,-0.7,1.3,0.9,1.0,1
22,-5.7330578512396695,2.1553719008264456,0.49214876033057875,-5.75,0.5,0.7,17.6,37.2,38.1,-17.7,-15.0,-9.5,35.3,52.2,47.6,-0.15,-0.19999999999999987,0.20454545454545472,-0.1,0.0,0.0,19.9,7.2,4.9,-5.5,-8.6,-3.0,25.4,15.8,7.9,-0.10371900826446318,0.47107438016528835,0.429338842975206,-0.2,0.5,0.3,0.4,0.8,1.0,-0.6,-0.3,-0.4,1.0,1.1,1.4,1
23,-4.478717201166183,2.1081632653061226,4.906997084548103,-2.6,4.0,6.1,22.0,39.0,39.2,-38.6,-30.8,-11.2,60.6,69.8,50.400000000000006,-0.11403508771929857,-0.14912280701754385,0.2064327485380117,-0.0,0.0,0.05,8.9,1.6,4.5,-6.1,-6.0,-3.7,15.0,7.6,8.2,0.35655976676384854,-0.05510204081632673,-0.6930029154518952,0.3,-0.1,-0.7,0.7,0.4,-0.4,-0.2,-0.6,-0.9,0.8999999999999999,1.0,0.5,1
24,-4.918702290076333,1.484351145038167,1.5156488549618312,-5.45,2.05,0.8,14.0,39.0,39.1,-38.8,-39.2,-17.8,52.8,78.2,56.900000000000006,-0.021374045801526628,0.00038167938931305055,0.027862595419847345,0.1,0.0,0.05,26.0,9.7,12.1,-27.6,-9.6,-4.8,53.6,19.299999999999997,16.9,-0.08015267175572514,0.3450381679389309,0.47862595419847265,0.0,0.2,0.6,0.4,0.8,0.9,-0.7,-0.2,0.0,1.1,1.0,0.9,1
25,0.24652173913043401,-5.3152173913043494,-1.3747826086956527,-1.0,-5.8,-2.25,39.2,39.0,39.2,-31.9,-39.2,-31.1,71.1,78.2,70.30000000000001,-0.11048034934497836,0.05676855895196503,0.07772925764192137,-0.0,0.0,0.0,9.4,18.9,16.9,-17.8,-4.7,-4.7,27.200000000000003,23.599999999999998,21.599999999999998,-0.5347826086956525,-0.4117391304347827,0.16130434782608685,-0.6,-0.4,0.3,0.1,-0.0,0.6,-0.8,-0.8,-0.7,0.9,0.8,1.2999999999999998,1
26,-0.8852398523985215,-0.9350553505535064,-3.042066420664207,0.6,-0.2,-5.2,32.9,24.4,39.2,-39.0,-20.6,-32.5,71.9,45.0,71.7,-0.14095940959409614,-0.05498154981549816,-0.20221402214022138,-0.0,0.0,-0.0,7.0,7.3,4.5,-18.0,-7.9,-5.8,25.0,15.2,10.3,0.2103321033210331,0.5833948339483419,-0.34981549815498025,0.4,0.8,-0.1,0.6,0.9,0.1,-0.4,-0.3,-0.9,1.0,1.2,1.0,1
27,-5.228684210526321,3.6357894736842087,3.0476315789473696,-4.8,6.5,3.1,14.9,24.3,16.7,-38.7,-18.5,-9.7,53.6,42.8,26.4,-0.09026315789473659,0.008947368421052615,0.11000000000000001,0.0,0.0,0.0,5.6,2.4,7.8,-9.2,-4.1,-2.0,14.799999999999999,6.5,9.8,0.13947368421052642,-0.47657894736842177,-0.5621052631578946,0.1,-0.5,-0.6,0.7,-0.0,0.2,-0.3,-0.8,-1.0,1.0,0.8,1.2,1
28,-4.656160458452729,-1.6249283667621812,-0.4252148997134673,-6.8,-2.3,2.2,24.8,22.6,39.2,-38.8,-16.4,-38.8,63.599999999999994,39.0,78.0,0.01776504297994288,-0.16418338108882521,-0.035816618911174686,0.0,-0.0,0.0,7.9,2.1,4.4,-12.8,-9.8,-4.9,20.700000000000003,11.9,9.3,0.35114942528735604,-0.0048850574712643305,-0.1744252873563221,0.4,-0.3,-0.2,0.8,0.7,0.4,-0.7,-0.5,-0.5,1.5,1.2,0.9,1
29,-3.149210526315788,-1.2644736842105255,-0.6426315789473677,0.2,-2.6,0.1,39.2,19.3,21.5,-35.7,-34.4,-18.4,74.9,53.7,39.9,-0.008421052631578932,-0.11236842105263155,-0.10605263157894751,-0.0,0.0,-0.0,7.2,4.3,6.2,-8.0,-12.9,-7.9,15.2,17.2,14.100000000000001,-0.11026315789473604,0.029473684210526613,-0.22184210526315773,-0.1,-0.0,-0.2,0.2,0.8,0.1,-0.6,-0.9,-0.8,0.8,1.7000000000000002,0.9,1
30,-3.5262987012987,-0.2724025974025951,3.735714285714286,-0.5,-2.3499999999999996,4.8,26.1,38.9,31.1,-38.8,-39.2,-19.2,64.9,78.1,50.3,0.018831168831168858,-0.08116883116883115,-0.01623376623376617,0.0,-0.0,0.0,10.1,3.6,5.6,-13.3,-14.7,-9.0,23.4,18.3,14.6,0.09641693811074865,0.19934853420195486,-0.7775244299674293,-0.1,0.3,-0.9,0.6,0.7,-0.4,-0.4,-0.5,-1.0,1.0,1.2,0.6,1
31,-4.072084805653712,0.6653710247349822,3.3883392226148383,-1.6,0.4,2.1,13.0,13.7,33.7,-31.9,-18.7,-15.4,44.9,32.4,49.1,0.0049469964664310825,-0.16996466431095403,-0.022614840989399386,-0.0,0.0,0.0,6.7,7.6,5.4,-4.2,-10.9,-4.0,10.9,18.5,9.4,-0.09611307420494682,-0.13321554770318042,0.45229681978798547,-0.0,-0.1,0.5,0.4,0.9,0.9,-0.5,-0.7,0.0,0.9,1.6,0.9,1
32,-3.159504132231408,-5.80633608815426,-0.15179063360881676,0.8,-6.3,-1.2,22.9,38.7,39.2,-38.7,-39.2,-29.4,61.6,77.9,68.6,0.19035812672176294,-0.1548209366391185,-0.17548209366391193,-0.0,0.0,-0.0,22.1,6.3,6.1,-9.4,-8.3,-14.8,31.5,14.600000000000001,20.9,0.16336088154270037,-0.3132231404958675,0.6027548209366392,0.6,-0.4,0.5,0.7,0.7,1.0,-0.6,-0.5,0.2,1.2999999999999998,1.2,0.8,1
33,-3.4782051282051385,-2.644358974358973,2.897948717948721,0.8,-2.4,4.2,20.6,31.0,39.2,-27.9,-19.4,-37.6,48.5,50.4,76.80000000000001,-0.04794871794871792,-0.14179487179487182,0.034102564102564105,0.0,0.0,0.0,5.0,6.9,5.5,-5.6,-8.1,-4.5,10.6,15.0,10.0,-0.061458333333333066,0.13541666666666766,-0.5749999999999997,-0.3,0.2,-0.5,0.5,0.5,-0.3,-0.6,-0.8,-1.0,1.1,1.3,0.7,1
34,-2.50707395498392,-0.82733118971061,6.440836012861737,1.6,-0.7,9.0,24.7,32.1,39.2,-38.7,-39.2,-39.1,63.400000000000006,71.30000000000001,78.30000000000001,0.015112540192926165,-0.09356913183279743,0.0983922829581992,0.0,-0.0,-0.0,7.8,2.9,4.4,-6.5,-8.8,-8.7,14.3,11.700000000000001,13.1,0.026045016077170382,0.13569131832797354,-0.511897106109325,0.1,-0.1,-0.5,0.4,0.6,-0.1,-0.4,-0.2,-1.0,0.8,0.8,0.9,1
35,-2.2770354906054293,-2.733611691022965,-4.049895615866384,1.2,-3.8,-5.7,25.8,11.6,27.0,-37.8,-27.6,-31.7,63.599999999999994,39.2,58.7,-0.0929018789144046,-0.007098121085594971,-0.14154488517745295,-0.0,-0.0,-0.0,7.3,3.4,3.2,-13.2,-9.6,-5.3,20.5,13.0,8.5,-0.4851774530271383,-0.32004175365344545,0.2559498956158638,-0.6,-0.6,0.1,0.8,0.4,0.8,-0.7,-0.8,-0.1,1.5,1.2000000000000002,0.9,1
36,-3.4943521594684386,-3.513289036544854,3.8664451827242514,-0.5,-2.8,2.8,8.2,5.1,29.2,-24.7,-24.7,-18.7,32.9,29.799999999999997,47.9,-0.08272425249169438,-0.07740863787375417,-0.050166112956810664,-0.0,0.0,0.0,3.8,4.1,2.3,-5.4,-5.3,-6.5,9.2,9.399999999999999,8.8,-0.33754152823920325,0.08106312292358789,0.33621262458471785,-0.5,-0.0,0.3,0.3,0.6,0.7,-0.6,-0.4,0.0,0.8999999999999999,1.0,0.7,1
37,-3.892307692307686,-0.37458193979933135,3.1428093645484987,-1.5,-2.0,1.4,34.5,31.6,25.9,-32.2,-17.4,-20.1,66.7,49.0,46.0,0.004682274247491665,-0.3053511705685618,0.04648829431438115,-0.0,-0.0,-0.0,8.4,5.0,3.9,-7.5,-6.0,-6.1,15.9,11.0,10.0,0.13913043478260892,0.13812709030100395,-0.7367892976588641,0.0,0.2,-0.7,0.7,0.4,-0.3,-0.8,-0.3,-1.0,1.5,0.7,0.7,1
38,-3.53677685950413,0.37809917355371897,-2.529752066115704,-2.1,0.5,-1.65,28.1,39.0,39.2,-38.9,-15.9,-34.0,67.0,54.9,73.2,-0.15206611570247927,-0.1880165289256201,-0.12892561983471074,0.0,0.1,-0.1,14.0,4.5,6.8,-11.2,-12.7,-5.8,25.2,17.2,12.6,0.08500000000000026,-0.1962500000000004,0.39375,0.1,-0.1,0.4,0.9,0.4,0.8,-0.7,-0.9,-0.2,1.6,1.3,1.0,1
39,2.5659090909090945,0.7945454545454548,4.062727272727272,-0.6,0.6499999999999999,3.55,39.2,25.5,35.4,-38.2,-27.5,-39.2,77.4,53.0,74.6,0.03272727272727275,0.26545454545454533,0.015000000000000185,-0.1,-0.0,0.1,8.1,4.9,8.1,-6.1,-2.4,-5.8,14.2,7.300000000000001,13.899999999999999,-0.0730593607305937,0.04840182648401827,-0.23105022831050234,-0.2,0.1,-0.4,0.6,0.5,0.3,-0.6,-0.6,-0.7,1.2,1.1,1.0,1
40,-2.8937007874015754,0.2834645669291331,-2.7330708661417327,0.7,1.8,-6.5,36.3,38.9,34.2,-38.9,-34.6,-34.9,75.19999999999999,73.5,69.1,0.03110236220472425,-0.21811023622047232,0.04212598425196856,0.0,-0.0,0.0,18.2,3.0,11.1,-13.7,-12.6,-11.3,31.9,15.6,22.4,0.2362204724409444,0.14685039370078756,0.4799212598425195,0.8,0.2,0.55,0.9,0.6,1.0,-0.6,-0.4,0.1,1.5,1.0,0.9,1
41,-3.180487804878046,-2.292926829268291,4.734390243902439,-2.4,-2.3,4.7,12.4,28.3,30.9,-38.8,-22.8,-12.8,51.199999999999996,51.1,43.7,0.004634146341463466,-0.10024390243902438,0.007560975609756135,0.0,0.0,0.0,9.9,2.0,3.3,-4.0,-14.2,-11.3,13.9,16.2,14.600000000000001,-0.2302439024390255,0.10512195121951139,0.31317073170731874,-0.2,0.1,0.4,0.3,0.6,0.5,-0.5,-0.4,-0.3,0.8,1.0,0.8,1
42,-4.244574780058653,-2.9991202346041086,6.193548387096777,-3.1,-3.1,6.9,31.1,17.2,39.2,-38.8,-26.8,-23.5,69.9,44.0,62.7,-0.11202346041055718,-0.08240469208211143,0.0762463343108503,0.0,-0.0,-0.0,5.0,4.7,4.1,-6.3,-9.6,-6.3,11.3,14.3,10.399999999999999,0.22932551319648065,-0.25190615835777097,-0.08651026392961865,0.2,-0.3,-0.0,0.5,0.1,0.5,-0.1,-0.7,-0.5,0.6,0.7999999999999999,1.0,1
43,-1.7809843400447456,-4.405592841163306,2.4404921700223707,0.1,-3.9,2.2,27.7,10.8,38.6,-38.9,-26.4,-39.0,66.6,37.2,77.6,-0.04876957494407162,-0.03646532438478743,0.028411633109619583,-0.0,0.0,-0.0,17.4,2.9,7.1,-8.8,-7.2,-4.4,26.2,10.1,11.5,-0.21973094170403537,0.3910313901345287,-0.41636771300448566,-0.3,0.4,-0.4,0.3,0.8,0.2,-0.7,-0.3,-0.8,1.0,1.1,1.0,1
44,-5.012690355329948,-3.4157360406091377,4.593401015228425,-3.3,-3.8,6.0,33.5,12.3,35.9,-38.7,-38.6,-19.6,72.2,50.900000000000006,55.5,-0.06395939086294407,-0.0883248730964467,0.05786802030456853,-0.0,-0.0,0.0,8.1,2.8,4.6,-8.5,-11.3,-5.3,16.6,14.100000000000001,9.899999999999999,-0.2588832487309649,-0.31116751269035503,0.8274111675126908,-0.2,-0.3,0.9,-0.0,0.2,1.0,-0.5,-0.6,0.4,0.5,0.8,0.6,1
45,-3.816877637130803,-2.227426160337553,5.7940928270042225,-2.5,-1.3,7.2,35.1,35.5,23.4,-37.3,-26.7,-22.6,72.4,62.2,46.0,-0.07130801687763717,0.005063291139240544,-0.10042194092826993,-0.1,0.0,0.0,8.1,8.7,6.4,-5.1,-10.5,-5.6,13.2,19.2,12.0,0.0016877637130802486,0.28016877637130816,-0.556118143459914,-0.0,0.3,-0.6,0.4,0.8,-0.0,-0.3,-0.1,-0.8,0.7,0.9,0.8,1
46,-3.1806122448979637,-4.135714285714286,6.039795918367352,-0.1,-3.9,8.9,19.9,24.7,24.1,-38.1,-25.3,-13.1,58.0,50.0,37.2,-0.07380952380952376,-0.0595238095238095,0.0608843537414965,0.0,0.0,-0.0,9.6,2.1,5.0,-7.2,-2.4,-6.8,16.8,4.5,11.8,0.2564625850340118,0.2547619047619058,-0.8142857142857178,0.1,0.2,-0.9,0.7,0.5,-0.6,-0.1,-0.2,-0.9,0.7999999999999999,0.7,0.30000000000000004,1
47,-2.7145299145299195,-3.0270655270655276,6.298290598290598,0.5,-3.9,6.8,28.2,32.9,35.5,-38.7,-39.2,-12.3,66.9,72.1,47.8,-0.02457142857142866,0.017428571428571436,-0.013714285714285741,-0.0,0.0,0.0,4.3,3.1,5.7,-8.8,-3.8,-4.7,13.100000000000001,6.9,10.4,-0.03342857142857085,-0.26457142857142946,0.8388571428571452,0.1,-0.4,0.9,0.2,0.2,1.0,-0.5,-0.6,0.2,0.7,0.8,0.8,1
48,-4.1930501930501825,-2.4370656370656407,6.7023166023166105,-1.8,-3.6,8.8,20.4,7.3,39.1,-38.8,-23.9,-23.9,59.199999999999996,31.2,63.0,-0.07065637065637062,-0.052895752895752934,0.047104247104247036,-0.0,-0.0,0.0,5.2,3.3,3.7,-7.4,-3.9,-3.2,12.600000000000001,7.199999999999999,6.9,-0.016216216216216234,0.2895752895752912,-0.41081081081081133,-0.1,0.2,-0.4,0.4,0.6,0.2,-0.1,-0.1,-0.8,0.5,0.7,1.0,1
49,-3.8943877551020276,0.2755102040816322,-0.30255102040816095,-1.35,0.45,-0.5,19.7,24.2,30.9,-38.8,-31.7,-15.4,58.5,55.9,46.3,-0.14427480916030527,-0.031806615776081446,0.026972010178117078,0.0,0.0,0.0,10.3,3.8,5.2,-10.7,-4.6,-8.6,21.0,8.399999999999999,13.8,0.32417302798982134,-0.3506361323155217,-0.2977099236641219,0.3,-0.2,-0.2,0.7,0.1,0.2,-0.4,-0.9,-0.9,1.1,1.0,1.1,1
50,-3.635493827160492,-3.174691358024689,5.711419753086419,-1.0,-2.5,7.2,10.0,17.5,36.2,-37.2,-21.2,-13.1,47.2,38.7,49.300000000000004,-0.0746913580246912,-0.0067901234567901295,0.03456790123456794,-0.0,-0.0,0.0,4.9,3.9,3.5,-6.4,-4.1,-4.0,11.3,8.0,7.5,-0.3027777777777763,0.1425925925925923,0.23549382716049497,-0.3,-0.0,0.2,0.1,0.6,0.5,-0.6,-0.1,-0.1,0.7,0.7,0.6,1
51,-4.4036231884058,1.4434782608695653,-1.6148550724637676,-2.3499999999999996,2.95,0.05,29.4,27.8,35.6,-38.7,-29.5,-32.0,68.1,57.3,67.6,-0.16231884057971027,-0.21992753623188405,0.12065217391304349,0.0,0.0,0.0,18.6,3.7,8.3,-8.7,-4.8,-6.6,27.3,8.5,14.9,0.5166666666666664,-0.15181159420289844,-0.4764492753623168,0.6,-0.3,-0.6,0.9,0.4,-0.1,-0.3,-0.6,-1.0,1.2,1.0,0.9,1
